index,cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrit,NumGE1500,PctGE1500,year,frpm_simulado,profes_simulado,Tasa_Participacion,Puntaje_Global,Categoria_Rendimiento,Radio_Alumno_Profesor,Excepcion_Positiva,Es_Alta_Vulnerabilidad,porcentaje_eligibilidad_comidas_gratuitas,NumTeachers,Nivel_Vulnerabilidad
937,19764970115725,S,LIFELINE EDUCATION CHARTER,SBE - LIFELINE EDUCATION CHARTER,LOS ANGELES,53,24,348.6362378081448,328.7778204428648,331.5036551516169,0.0,0.0,1314,0.1646538824787133,2,45.28301886792453,1008.9177134026264,Bajo Rendimiento / Riesgo,0.39,0,0,0.6,136,Media
938,19768690000000,D,,WISEBURN UNIFIED,LOS ANGELES,266,189,465.8419642499408,492.8841474926911,501.229267813674,72.0,38.1,1314,0.5222462165074758,0,71.05263157894737,1459.955379556306,Rendimiento Medio,7.19,0,0,0.25,37,Baja
939,19768690119016,S,DA VINCI SCIENCE,WISEBURN UNIFIED,LOS ANGELES,122,94,465.2840082494688,475.80985905544514,524.2760124738712,48.0,51.06,1314,0.3710412058746472,7,77.04918032786885,1465.3698797787852,Rendimiento Medio,0.92,0,0,0.2,133,Baja
940,19768690119636,S,DA VINCI DESIGN,WISEBURN UNIFIED,LOS ANGELES,144,95,438.7161529879491,437.6360290630342,455.2579565575722,24.0,25.26,1314,0.1898169784443525,5,65.97222222222221,1331.6101386085554,Bajo Rendimiento / Riesgo,1.87,0,0,0.18,77,Baja
941,19769680000000,D,,SBE - ACADEMIA AVANCE CHARTER,LOS ANGELES,60,62,364.6866912069661,365.2917689171615,372.7407845608233,9.0,14.52,1314,0.401761819981571,0,100.0,1102.7192446849508,Bajo Rendimiento / Riesgo,0.71,0,0,0.11,84,Baja
942,19769680109926,S,ACADEMIA AVANCE CHARTER,SBE - ACADEMIA AVANCE CHARTER,LOS ANGELES,60,62,398.5019433547394,390.9544379809936,417.96464170417386,9.0,14.52,1314,0.686569121355139,3,100.0,1207.421023039907,Bajo Rendimiento / Riesgo,0.64,0,1,0.36,94,Media
943,20000000000000,C,,,MADERA,2348,710,481.9650985136917,418.2055294980345,434.4065229057936,176.0,24.79,1314,0.0,0,30.23850085178876,1334.5771509175197,Bajo Rendimiento / Riesgo,32.16,0,0,0.6,73,Media
947,20652010000000,D,,CHOWCHILLA UNION HIGH,MADERA,256,82,454.4072386228229,449.13176500650303,463.21343599586777,18.0,21.95,1314,0.5756624304044979,0,32.03125,1366.7524396251936,Bajo Rendimiento / Riesgo,8.26,0,1,0.29,31,Baja
948,20652012032357,S,CHOWCHILLA UNION HIGH,CHOWCHILLA UNION HIGH,MADERA,246,82,454.02079490703926,464.11112762003967,467.541718577863,18.0,21.95,1314,0.6229640315449511,15,33.33333333333333,1385.673641104942,Bajo Rendimiento / Riesgo,4.64,0,1,0.36,53,Media
949,20652430000000,D,,MADERA UNIFIED,MADERA,1209,425,435.76936594188777,435.7300907114527,445.29766987651954,68.0,16.0,1314,0.4851901658303082,0,35.153019023986765,1316.7971265298602,Bajo Rendimiento / Riesgo,13.29,0,0,0.42,91,Media
950,20652430110965,S,MADERA SOUTH HIGH,MADERA UNIFIED,MADERA,557,252,388.2283739719291,442.2181845141351,422.9542162992101,23.0,9.13,1314,0.4271560583371648,20,45.24236983842011,1253.4007747852745,Bajo Rendimiento / Riesgo,5.25,0,0,0.33,106,Baja
953,20652432035707,S,MADERA HIGH,MADERA UNIFIED,MADERA,471,172,455.16311837909,435.0390209782965,459.2982415852442,45.0,26.16,1314,0.4385958094821658,29,36.51804670912951,1349.5003809426307,Bajo Rendimiento / Riesgo,12.39,0,0,0.45,38,Media
954,20755800000000,D,,GOLDEN VALLEY UNIFIED,MADERA,155,73,512.2898326272949,460.2500540302175,448.08153262828574,33.0,45.21,1314,0.6060622374107253,0,47.096774193548384,1420.621419285798,Rendimiento Medio,1.52,0,1,0.42,102,Media
955,20755802030203,S,LIBERTY HIGH,GOLDEN VALLEY UNIFIED,MADERA,135,73,491.6193121862802,488.9271572453213,499.94708312784223,33.0,45.21,1314,0.8043109408418107,8,54.07407407407408,1480.4935525594435,Rendimiento Medio,2.33,0,1,0.07,58,Baja
956,20756060000000,D,,CHAWANAKEE UNIFIED,MADERA,157,70,496.4140556340773,466.7110230810502,439.4535552671137,26.0,37.14,1314,0.4225035222096969,0,44.5859872611465,1402.5786339822412,Bajo Rendimiento / Riesgo,3.14,0,0,0.31,50,Baja
957,20756060117010,S,MINARETS HIGH,CHAWANAKEE UNIFIED,MADERA,55,27,468.7313400039323,482.1081299123088,451.6593641544189,8.0,29.63,1314,0.3256153699234901,2,49.09090909090909,1402.49883407066,Bajo Rendimiento / Riesgo,0.49,0,0,0.26,113,Baja
958,20756060125021,S,MINARETS CHARTER HIGH,CHAWANAKEE UNIFIED,MADERA,82,43,469.8628549568036,477.6958876425833,441.503265729077,18.0,41.86,1314,0.2343131379975958,2,52.4390243902439,1389.062008328464,Bajo Rendimiento / Riesgo,0.98,0,0,0.13,84,Baja
960,20764140000000,D,,YOSEMITE UNIFIED,MADERA,224,60,491.2908761856672,502.6253655317592,489.98215673229765,31.0,51.67,1314,0.5613725388382172,0,26.785714285714285,1483.898398449724,Rendimiento Medio,1.65,0,1,0.14,136,Baja
961,20764142030013,S,YOSEMITE HIGH,YOSEMITE UNIFIED,MADERA,148,53,540.68217807229,491.1427819799348,460.13426729767696,27.0,50.94,1314,0.8285252685989252,5,35.810810810810814,1491.9592273499015,Rendimiento Medio,1.07,0,1,0.31,138,Baja
964,21000000000000,C,,,MARIN,2247,1167,550.227605362879,576.3210086420931,563.7946247229909,794.0,68.04,1314,0.0,0,51.93591455273698,1690.343238727963,Alto Rendimiento,23.9,0,0,0.18,94,Baja
966,21654170000000,D,,NOVATO UNIFIED,MARIN,591,331,526.8831677241496,561.927046371206,541.9132763835494,207.0,62.54,1314,0.5396102027926414,0,56.0067681895093,1630.723490478905,Alto Rendimiento,10.02,0,0,0.25,59,Baja
969,21654172132272,S,NOVATO HIGH,NOVATO UNIFIED,MARIN,276,183,518.8317365674125,577.6513137230353,541.0609791803238,129.0,70.49,1314,0.2633461046425496,9,66.30434782608695,1637.5440294707716,Alto Rendimiento,6.13,0,0,0.42,45,Media
970,21654172133056,S,SAN MARIN HIGH,NOVATO UNIFIED,MARIN,258,142,518.3852038261699,502.9963409512373,537.2534773567996,76.0,53.52,1314,0.6106715526395444,12,55.03875968992248,1558.6350221342068,Alto Rendimiento,2.61,0,1,0.1,99,Baja
971,21654660000000,D,,SAN RAFAEL CITY HIGH,MARIN,583,309,483.6649092070114,481.8018208229892,500.6400280746624,165.0,53.4,1314,0.6761404244760638,0,53.00171526586621,1466.1067581046632,Rendimiento Medio,9.88,0,1,0.24,59,Baja
972,21654662133262,S,SAN RAFAEL HIGH,SAN RAFAEL CITY HIGH,MARIN,292,155,503.19860240934855,469.7278744843063,460.2945356295161,73.0,47.1,1314,0.8484245723071404,9,53.08219178082192,1433.2210125231709,Rendimiento Medio,2.26,0,1,0.15,129,Baja
973,21654662134005,S,TERRA LINDA HIGH,SAN RAFAEL CITY HIGH,MARIN,254,154,552.4609213776166,500.8938616294666,550.1477606665005,92.0,59.74,1314,0.4662176331870106,8,60.629921259842526,1603.5025436735837,Alto Rendimiento,3.14,0,0,0.43,81,Media
974,21654820000000,D,,TAMALPAIS UNION HIGH,MARIN,1004,509,541.2884310328133,571.0442925017137,546.6577988935194,415.0,81.53,1314,0.4636027326170457,0,50.69721115537848,1658.9905224280462,Alto Rendimiento,11.16,0,0,0.17,90,Baja
975,21654822130078,S,TAMISCAL HIGH (ALTERNATIVE),TAMALPAIS UNION HIGH,MARIN,50,19,590.0504039878233,592.631485052865,581.5925942760796,18.0,94.74,1314,0.3983099897111488,1,38.0,1764.2744833167678,Alto Rendimiento,0.93,0,0,0.48,54,Media
976,21654822131340,S,SIR FRANCIS DRAKE HIGH,TAMALPAIS UNION HIGH,MARIN,229,114,566.9592860908025,523.2223944333332,535.7849389027272,92.0,80.7,1314,0.4304929167841266,7,49.78165938864629,1625.9666194268627,Alto Rendimiento,4.16,0,0,0.34,55,Media
977,21654822132587,S,REDWOOD HIGH,TAMALPAIS UNION HIGH,MARIN,405,208,587.1933045161951,630.2652877217499,601.9353547776208,173.0,83.17,1314,0.2306023248766407,14,51.358024691358025,1819.393947015566,Alto Rendimiento,3.02,0,0,0.38,134,Media
978,21654822133692,S,TAMALPAIS HIGH,TAMALPAIS UNION HIGH,MARIN,283,165,563.6595505238067,610.9412758903247,613.9429721640738,132.0,80.0,1314,0.7682915209983566,10,58.303886925795055,1788.5437985782053,Alto Rendimiento,2.98,0,1,0.43,95,Media
980,21733610000000,D,,SHORELINE UNIFIED,MARIN,37,18,449.8962763337262,520.3181899300941,452.8215650691705,7.0,38.89,1314,0.6340242880411288,0,48.64864864864865,1423.036031332991,Rendimiento Medio,0.71,0,1,0.24,52,Baja
981,21733612134310,S,TOMALES HIGH,SHORELINE UNIFIED,MARIN,37,18,458.51901514518886,510.1237539451238,449.50606153034266,7.0,38.89,1314,0.4210920879973888,1,48.64864864864865,1418.1488306206552,Rendimiento Medio,0.32,0,0,0.09,114,Baja
982,22000000000000,C,,,MARIPOSA,165,50,498.5107224128988,526.3727529186584,478.91405391000376,22.0,44.0,1314,0.0,0,30.303030303030305,1503.797529241561,Rendimiento Medio,2.32,0,0,0.11,71,Baja
983,22655320000000,D,,MARIPOSA COUNTY UNIFIED,MARIPOSA,163,50,470.5898607272719,532.4468989667831,460.6822614872496,22.0,44.0,1314,0.4631848119115471,0,30.67484662576687,1463.7190211813047,Rendimiento Medio,2.04,0,0,0.45,80,Media
984,22655322235356,S,MARIPOSA COUNTY HIGH,MARIPOSA COUNTY UNIFIED,MARIPOSA,146,50,464.9642250671381,534.7503401078806,462.7388696316208,22.0,44.0,1314,0.6117831910513319,5,34.24657534246575,1462.4534348066395,Rendimiento Medio,3.32,0,1,0.16,44,Baja
985,23000000000000,C,,,MENDOCINO,1038,320,493.7282697801272,474.8529771034354,464.06013286891977,163.0,50.94,1314,0.0,0,30.82851637764932,1432.6413797524824,Rendimiento Medio,43.25,0,0,0.31,24,Baja
987,23655400000000,D,,ANDERSON VALLEY UNIFIED,MENDOCINO,42,27,448.9676218910278,512.9106268636243,481.3527128751714,14.0,51.85,1314,0.5837571643751512,0,64.28571428571429,1443.2309616298237,Rendimiento Medio,0.56,0,1,0.51,75,Media
988,23655402330900,S,ANDERSON VALLEY JUNIOR-SENIOR HIGH,ANDERSON VALLEY UNIFIED,MENDOCINO,39,27,466.2965654938619,479.5410668521522,505.8419015346124,14.0,51.85,1314,0.4594233946517864,2,69.23076923076923,1451.6795338806264,Rendimiento Medio,0.78,0,0,0.23,50,Baja
991,23655650000000,D,,FORT BRAGG UNIFIED,MENDOCINO,144,47,478.96293407508665,481.579567536514,490.219615348714,22.0,46.81,1314,0.4674443977505618,0,32.63888888888889,1450.7621169603146,Rendimiento Medio,2.12,0,0,0.22,68,Baja
992,23655652331361,S,FORT BRAGG HIGH,FORT BRAGG UNIFIED,MENDOCINO,127,47,535.3893227095755,464.0963453531929,487.7035649622717,22.0,46.81,1314,0.1930124030915512,4,37.00787401574803,1487.18923302504,Rendimiento Medio,1.14,0,0,0.33,111,Baja
993,23655810000000,D,,MENDOCINO UNIFIED,MENDOCINO,55,36,563.2360165528572,536.7351104362402,527.0756494373746,28.0,77.78,1314,0.5214645047279106,0,65.45454545454545,1627.0467764264722,Alto Rendimiento,3.06,0,0,0.17,18,Baja
994,23655812333185,S,MENDOCINO HIGH,MENDOCINO UNIFIED,MENDOCINO,52,36,590.1015090506485,526.8031753158315,559.1304673200082,28.0,77.78,1314,0.7196063406055592,3,69.23076923076923,1676.0351516864882,Alto Rendimiento,0.76,0,1,0.6,68,Media
999,23656150000000,D,,UKIAH UNIFIED,MENDOCINO,514,141,483.2327826783752,481.3249741501676,464.12151721899806,73.0,51.77,1314,0.4583149560850568,0,27.431906614785994,1428.6792740475407,Rendimiento Medio,4.11,0,0,0.1,125,Baja
1001,23656152330413,S,REDWOOD ACADEMY OF UKIAH,UKIAH UNIFIED,MENDOCINO,24,16,575.3555589943448,504.21655542809714,473.4236544262321,10.0,62.5,1314,0.2560026200589743,1,66.66666666666666,1552.995768848674,Alto Rendimiento,0.23,0,0,0.59,105,Media
1002,23656152335024,S,UKIAH HIGH,UKIAH UNIFIED,MENDOCINO,345,123,497.6492576456207,531.0015513912136,455.4805136996966,62.0,50.41,1314,0.4841913326362476,13,35.65217391304348,1484.1313227365308,Rendimiento Medio,3.35,0,0,0.09,103,Baja
1003,23656230000000,D,,WILLITS UNIFIED,MENDOCINO,146,28,488.8736111297096,511.0468083787323,484.7232821407871,12.0,42.86,1314,0.3933524604412141,0,19.17808219178082,1484.6437016492291,Rendimiento Medio,1.87,0,0,0.71,78,Alta
1006,23656232335487,S,WILLITS HIGH,WILLITS UNIFIED,MENDOCINO,97,25,461.6346339124618,481.51306244941736,478.1250367701186,10.0,40.0,1314,0.4310232453623303,6,25.773195876288657,1421.2727331319977,Rendimiento Medio,0.73,0,0,0.1,133,Baja
1013,24000000000000,C,,,MERCED,4320,1490,473.5065966323538,481.9089194651693,431.7702354334171,349.0,23.42,1314,0.0,0,34.49074074074074,1387.1857515309405,Bajo Rendimiento / Riesgo,40.75,0,0,0.37,106,Media
1016,24656980000000,D,,HILMAR UNIFIED,MERCED,157,61,484.2883866464374,465.0328106546104,443.0531841385642,16.0,26.23,1314,0.6374568967544924,0,38.853503184713375,1392.374381439612,Bajo Rendimiento / Riesgo,1.65,0,1,0.19,95,Baja
1017,24656982432409,S,HILMAR HIGH,HILMAR UNIFIED,MERCED,141,61,485.19940976132114,431.5273954993504,475.7366555822774,16.0,26.23,1314,0.6640559735445529,7,43.26241134751773,1392.463460842949,Bajo Rendimiento / Riesgo,1.93,0,1,0.15,73,Baja
1018,24657300000000,D,,LE GRAND UNION HIGH,MERCED,127,51,442.1547662097228,432.81735011532425,398.9324078556887,6.0,11.76,1314,0.3868309034904429,0,40.15748031496063,1273.9045241807355,Bajo Rendimiento / Riesgo,2.19,0,0,0.43,58,Media
1019,24657302433001,S,LE GRAND HIGH,LE GRAND UNION HIGH,MERCED,102,51,386.5034687226708,384.8331061723388,425.364343666316,6.0,11.76,1314,0.2961816548462129,5,50.0,1196.7009185613256,Bajo Rendimiento / Riesgo,1.13,0,0,0.09,90,Baja
1020,24657550000000,D,,LOS BANOS UNIFIED,MERCED,742,254,423.4330194862331,421.4232111054406,417.9294790868541,56.0,22.05,1314,0.5705122171213666,0,34.23180592991914,1262.7857096785278,Bajo Rendimiento / Riesgo,6.45,0,1,0.48,115,Media
1022,24657550120923,S,PACHECO HIGH,LOS BANOS UNIFIED,MERCED,315,133,427.635151791165,444.6534039296964,433.001580782766,26.0,19.55,1314,0.536656296472064,16,42.22222222222222,1305.2901365036275,Bajo Rendimiento / Riesgo,2.27,0,0,0.43,139,Media
1023,24657552434207,S,LOS BANOS HIGH,LOS BANOS UNIFIED,MERCED,309,121,420.8443197764183,429.21554662049823,444.5514119419073,30.0,24.79,1314,0.5666608129035811,12,39.15857605177994,1294.611278338824,Bajo Rendimiento / Riesgo,10.3,0,1,0.38,30,Media
1024,24657890000000,D,,MERCED UNION HIGH,MERCED,2460,903,455.2117658534565,477.3479527133403,409.01154743803625,236.0,26.14,1314,0.5173057726199137,0,36.70731707317073,1341.571266004833,Bajo Rendimiento / Riesgo,35.65,0,0,0.15,69,Baja
1025,24657890127373,S,EL CAPITAN HIGH,MERCED UNION HIGH,MERCED,292,127,445.2499454247296,417.2647946536266,442.1219635858196,26.0,20.47,1314,0.7603391428963538,16,43.49315068493151,1304.636703664176,Bajo Rendimiento / Riesgo,2.68,0,1,0.48,109,Media
1027,24657892430098,S,GOLDEN VALLEY HIGH,MERCED UNION HIGH,MERCED,398,156,428.2227370696308,454.1887356839899,450.1551009187759,47.0,30.13,1314,0.391836597606412,22,39.19597989949749,1332.5665736723963,Bajo Rendimiento / Riesgo,4.28,0,0,0.05,93,Baja
1028,24657892430205,S,BUHACH COLONY HIGH,MERCED UNION HIGH,MERCED,411,186,421.7995256076111,455.0296923047607,444.0608670055882,49.0,26.34,1314,0.7121083170684244,24,45.25547445255474,1320.89008491796,Bajo Rendimiento / Riesgo,4.52,0,1,0.27,91,Baja
1029,24657892430601,S,ATWATER HIGH,MERCED UNION HIGH,MERCED,472,160,401.5021259485721,461.53522221985634,396.952203367708,25.0,15.63,1314,0.5281952252311947,19,33.89830508474576,1259.9895515361366,Bajo Rendimiento / Riesgo,8.74,0,0,0.2,54,Baja
1030,24657892433605,S,LIVINGSTON HIGH,MERCED UNION HIGH,MERCED,256,117,428.22738848992,478.2407137183717,424.9273097997453,26.0,22.22,1314,0.2054961992418342,11,45.703125,1331.3954120080368,Bajo Rendimiento / Riesgo,7.31,0,0,0.33,35,Baja
1031,24657892435204,S,MERCED HIGH,MERCED UNION HIGH,MERCED,399,157,463.7406774296376,469.4724500533886,436.49843464462816,63.0,40.13,1314,0.5460953922192726,19,39.34837092731829,1369.7115621276544,Bajo Rendimiento / Riesgo,4.99,0,0,0.41,80,Media
1032,24736190000000,D,,GUSTINE UNIFIED,MERCED,141,61,463.1772564541008,476.80258680958656,447.7045268906662,11.0,18.03,1314,0.7532581074013507,0,43.26241134751773,1387.6843701543537,Bajo Rendimiento / Riesgo,5.88,0,1,0.15,24,Baja
1033,24736192431807,S,GUSTINE HIGH,GUSTINE UNIFIED,MERCED,129,61,412.0385363779732,458.68904756565206,422.6764247132775,11.0,18.03,1314,0.7856129817951637,5,47.28682170542636,1293.4040086569028,Bajo Rendimiento / Riesgo,0.88,0,1,0.5,146,Media
1034,24753170000000,D,,DOS PALOS ORO LOMA JOINT UNIFIED,MERCED,163,64,443.1027583969812,394.165962594127,415.3514965232424,9.0,14.06,1314,0.5322571517180257,0,39.2638036809816,1252.6202175143508,Bajo Rendimiento / Riesgo,2.86,0,0,0.13,57,Baja
1035,24753172431203,S,DOS PALOS HIGH,DOS PALOS ORO LOMA JOINT UNIFIED,MERCED,147,64,411.63475007219296,415.3363796583003,364.2951145870636,9.0,14.06,1314,0.4274188378487543,9,43.53741496598639,1191.2662443175568,Bajo Rendimiento / Riesgo,1.24,0,0,0.15,119,Baja
1036,24753660000000,D,,DELHI UNIFIED,MERCED,197,96,418.4343513394915,450.0815405590191,412.52514114739546,15.0,15.63,1314,0.4914350686737727,0,48.73096446700508,1281.041033045906,Bajo Rendimiento / Riesgo,2.56,0,0,0.44,77,Media
1037,24753662430114,S,DELHI HIGH,DELHI UNIFIED,MERCED,174,96,420.4100266552705,401.3519803611146,426.8490737426176,15.0,15.63,1314,0.35742806132986,8,55.172413793103445,1248.6110807590026,Bajo Rendimiento / Riesgo,1.81,0,0,0.25,96,Baja
1038,25000000000000,C,,,MODOC,105,39,440.6835310642454,448.0893739374205,423.94035240994657,10.0,25.64,1314,0.0,0,37.142857142857146,1312.7132574116124,Bajo Rendimiento / Riesgo,1.62,0,0,0.27,65,Baja
1041,25735850000000,D,,MODOC JOINT UNIFIED,MODOC,49,16,483.117023328324,475.1445084884842,422.037273831061,5.0,31.25,1314,0.5495443610164139,0,32.6530612244898,1380.2988056478691,Bajo Rendimiento / Riesgo,0.7,0,0,0.11,70,Baja
1042,25735852535409,S,MODOC HIGH,MODOC JOINT UNIFIED,MODOC,46,16,466.349518614903,497.3289731443812,460.4140243386811,5.0,31.25,1314,0.2560118653547501,2,34.78260869565217,1424.0925160979657,Rendimiento Medio,0.96,0,0,0.41,48,Media
1043,25735930000000,D,,TULELAKE BASIN JOINT UNIFIED,MODOC,36,19,446.94640219391647,484.0734649246252,479.84130285915313,5.0,26.32,1314,0.3074364403331015,0,52.77777777777778,1410.8611699776948,Rendimiento Medio,0.49,0,0,0.25,73,Baja
1044,25735934737250,S,TULELAKE HIGH,TULELAKE BASIN JOINT UNIFIED,MODOC,35,19,442.2680787172715,446.3907210036751,449.5096733363401,5.0,26.32,1314,0.4529400390392731,1,54.285714285714285,1338.1684730572867,Bajo Rendimiento / Riesgo,0.24,0,0,0.13,144,Baja
1045,26000000000000,C,,,MONO,593,49,472.84252934522016,481.5733777949783,478.3046872769568,23.0,46.94,1314,0.0,0,8.263069139966273,1432.720594417155,Rendimiento Medio,4.12,0,0,0.41,144,Media
1050,26736680000000,D,,EASTERN SIERRA UNIFIED,MONO,25,15,461.3208482916161,481.3059037063555,427.61673944600193,3.0,20.0,1314,0.0,0,60.0,1370.2434914439734,Bajo Rendimiento / Riesgo,0.19,0,0,0.11,132,Baja
1053,26736920000000,D,,MAMMOTH UNIFIED,MONO,81,34,518.5291703826294,484.7792346859829,476.52144454430027,20.0,58.82,1314,0.6421880803914859,0,41.9753086419753,1479.8298496129123,Rendimiento Medio,0.57,0,1,0.42,142,Media
1054,26736922630010,S,MAMMOTH HIGH,MAMMOTH UNIFIED,MONO,72,34,555.8976720152895,540.8430671432942,461.175093831393,20.0,58.82,1314,0.7299070696572936,3,47.22222222222222,1557.9158329899767,Alto Rendimiento,2.32,0,1,0.03,31,Baja
1055,27000000000000,C,,,MONTEREY,5279,1686,493.71449518323766,491.9489646658132,450.1441238508498,497.0,29.48,1314,0.0,0,31.93786702026899,1435.8075836999008,Rendimiento Medio,54.99,0,0,0.26,96,Baja
1056,27102720000000,D,,MONTEREY COUNTY OFFICE OF EDUCATION,MONTEREY,263,18,498.0410657981844,413.3096162668383,448.2995674476985,7.0,38.89,1314,0.3264742091449486,0,6.844106463878327,1359.6502495127213,Bajo Rendimiento / Riesgo,9.39,0,0,0.68,28,Alta
1057,27102720125765,S,MILLENNIUM CHARTER HIGH,MONTEREY COUNTY OFFICE OF EDUCATION,MONTEREY,35,15,478.9894928612544,414.4440751646861,416.2975074251808,6.0,40.0,1314,0.2061307297684793,1,42.85714285714285,1309.7310754511211,Bajo Rendimiento / Riesgo,0.37,0,0,0.29,95,Baja
1059,27659870000000,D,,CARMEL UNIFIED,MONTEREY,204,55,527.8686942362291,513.1260657915127,557.7618659003379,39.0,70.91,1314,0.7333987912674669,0,26.96078431372549,1598.7566259280798,Alto Rendimiento,1.49,1,1,0.09,137,Baja
1060,27659872730414,S,CARMEL HIGH,CARMEL UNIFIED,MONTEREY,201,55,546.0698462202927,511.31670292546846,565.4034048003919,39.0,70.91,1314,0.5910651888031644,8,27.363184079601982,1622.789953946153,Alto Rendimiento,6.7,0,1,0.23,30,Baja
1061,27660680000000,D,,SOUTH MONTEREY COUNTY JOINT UNION HIGH,MONTEREY,512,95,474.1830223520087,448.6402375555133,458.0419972155473,18.0,18.95,1314,0.5582553796935666,0,18.5546875,1380.8652571230691,Bajo Rendimiento / Riesgo,11.13,0,1,0.15,46,Baja
1062,27660682730174,S,GREENFIELD HIGH,SOUTH MONTEREY COUNTY JOINT UNION HIGH,MONTEREY,229,35,452.6764303817926,378.68827032620544,463.2092389811776,5.0,14.29,1314,0.7300570342828024,12,15.283842794759824,1294.5739396891756,Bajo Rendimiento / Riesgo,6.19,0,1,0.33,37,Baja
1063,27660682732170,S,KING CITY HIGH,SOUTH MONTEREY COUNTY JOINT UNION HIGH,MONTEREY,222,60,477.3686051711728,403.4444146485493,424.8225757462013,13.0,21.67,1314,0.6984286920344874,13,27.027027027027028,1305.6355955659233,Bajo Rendimiento / Riesgo,1.91,0,1,0.16,116,Baja
1064,27660920000000,D,,MONTEREY PENINSULA UNIFIED,MONTEREY,753,332,457.84037627119625,465.1206224998495,460.0802240252584,87.0,26.2,1314,0.4699369381866521,0,44.09030544488712,1383.0412227963045,Bajo Rendimiento / Riesgo,6.72,0,0,0.31,112,Baja
1065,27660920111435,S,MARINA HIGH,MONTEREY PENINSULA UNIFIED,MONTEREY,125,65,418.7217271540719,475.7782523321943,377.1851153721736,13.0,20.0,1314,0.3439484747993797,4,52.0,1271.68509485844,Bajo Rendimiento / Riesgo,1.06,0,0,0.45,118,Media
1067,27660922732808,S,MONTEREY HIGH,MONTEREY PENINSULA UNIFIED,MONTEREY,307,174,462.4553607126181,466.9901876810488,475.2242923778352,62.0,35.63,1314,0.2370420890016092,11,56.67752442996743,1404.669840771502,Rendimiento Medio,2.19,0,0,0.24,140,Baja
1068,27660922735348,S,SEASIDE HIGH,MONTEREY PENINSULA UNIFIED,MONTEREY,241,93,438.3394258273051,446.2732090216076,415.2565671748935,12.0,12.9,1314,0.7625935330348065,8,38.58921161825727,1299.869202023806,Bajo Rendimiento / Riesgo,2.94,0,1,0.16,82,Baja
1069,27661340000000,D,,PACIFIC GROVE UNIFIED,MONTEREY,150,102,563.1967172013307,543.4713496148983,510.03588640705294,68.0,66.67,1314,0.7799586554016891,0,68.0,1616.7039532232818,Alto Rendimiento,1.92,1,1,0.25,78,Baja
